include,exclude_reason,source_types,texts,url,from_urls
yes,,global|inline|sidebar,Keeping a Food Diary: Tracking What You Eat and Drink | Food Diary — Keep Track of What You Eat and Drink | food diary | Skip to main content,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/food-diary-how-to-keep-track-of-what-you-eat,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/are-ultraprocessed-foods-good-or-bad | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/your-guide-to-healthy-eating-habits-that-stick | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/understanding-food-nutrition-labels | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/dietary-recommendations-for-healthy-children | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/how-much-sodium-should-i-eat-per-day
yes,,global|inline|sidebar,Are food packaging claims just marketing? | Making Sense of Food Packaging Claims | claims on food and drink packaging | Skip to main content,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/food-packaging-claims,https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/are-ultraprocessed-foods-good-or-bad | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/your-guide-to-healthy-eating-habits-that-stick | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/understanding-food-nutrition-labels | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/dietary-recommendations-for-healthy-children
yes,,global|inline|sidebar,Fuel Your Body Right Infographic | Skip to main content,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/fuel-your-body-right,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/fuel-your-body-right | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/are-ultraprocessed-foods-good-or-bad | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/your-guide-to-healthy-eating-habits-that-stick | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/understanding-food-nutrition-labels
yes,,global|inline|sidebar,Grocery Stores Make It Easier to Eat Well | Skip to main content,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/grocery-stores-make-it-easier-to-eat-well,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/are-ultraprocessed-foods-good-or-bad | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/your-guide-to-healthy-eating-habits-that-stick | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/understanding-food-nutrition-labels | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/dietary-recommendations-for-healthy-children | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/how-much-sodium-should-i-eat-per-day
yes,,global|inline|sidebar,Healthy Foods Under $1 Per Serving | healthy foods under $1 | Skip to main content,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-foods-under-$1-per-serving,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/are-ultraprocessed-foods-good-or-bad | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/your-guide-to-healthy-eating-habits-that-stick | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/understanding-food-nutrition-labels | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/dietary-recommendations-for-healthy-children | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/how-much-sodium-should-i-eat-per-day
yes,,global|sidebar,Healthy Hacks for Hard Hats Infographic | Skip to main content,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-hacks-for-hard-hats-infographic,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/are-ultraprocessed-foods-good-or-bad | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/your-guide-to-healthy-eating-habits-that-stick | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/understanding-food-nutrition-labels | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/dietary-recommendations-for-healthy-children | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/how-much-sodium-should-i-eat-per-day
yes,,global|inline|sidebar,Healthy Snacks for Kids and Teens | Skip to main content,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-snacks-for-kids-and-teens,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/are-ultraprocessed-foods-good-or-bad | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/your-guide-to-healthy-eating-habits-that-stick | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/understanding-food-nutrition-labels | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/dietary-recommendations-for-healthy-children | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/how-much-sodium-should-i-eat-per-day
yes,,global|inline|sidebar,What are healthy alternatives to favorite foods? | Healthy Swaps for Common Foods | Skip to main content,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods,https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/are-ultraprocessed-foods-good-or-bad | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/your-guide-to-healthy-eating-habits-that-stick | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/understanding-food-nutrition-labels | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/dietary-recommendations-for-healthy-children
yes,,global|inline|sidebar,Healthy Travel Snacks Infographic | Skip to main content,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-travel-snacks,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/are-ultraprocessed-foods-good-or-bad | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/your-guide-to-healthy-eating-habits-that-stick | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/understanding-food-nutrition-labels | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/dietary-recommendations-for-healthy-children | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/how-much-sodium-should-i-eat-per-day
yes,,global|inline|sidebar,Host a Heart-Healthy Gathering | Skip to main content,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/host-a-heart-healthy-gathering,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/are-ultraprocessed-foods-good-or-bad | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/your-guide-to-healthy-eating-habits-that-stick | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/understanding-food-nutrition-labels | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/dietary-recommendations-for-healthy-children | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/how-much-sodium-should-i-eat-per-day
yes,,global|inline|sidebar,How can I avoid processed foods? | How Can I Eat More Nutrient Dense Foods | nutrient-dense | Skip to main content | How Can I Eat More Nutrient-Dense Foods? | nutrient-dense foods,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/how-can-i-eat-more-nutrient-dense-foods,https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/are-ultraprocessed-foods-good-or-bad | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/your-guide-to-healthy-eating-habits-that-stick | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/understanding-food-nutrition-labels | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/dietary-recommendations-for-healthy-children
yes,,global|inline|sidebar,How does Plant-Forward Eating Benefit Your Health? | Skip to main content,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/how-does-plant-forward-eating-benefit-your-health,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/are-ultraprocessed-foods-good-or-bad | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/your-guide-to-healthy-eating-habits-that-stick | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/healthy-swaps-for-common-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/understanding-food-nutrition-labels | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/dietary-recommendations-for-healthy-children | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/how-much-sodium-should-i-eat-per-day
yes,,global|inline|sidebar,How much protein should I eat in a serving? Infographic | Skip to main content,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/how-much-protein-should-i-eat-in-a-serving,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/deliciously-balanced-plate-infographic | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/how-much-protein-should-i-eat-in-a-serving
